edge_count,tab_switchcount,shift_count,alt_count,ctrl_count,meta_count,copy_count,paste_count,resize_count,char_key,backspace_key,blur_count,blur_duration,tab_count,MCQ,red_edge,para_edge,sus_keys,ss_count,meta_key,tab_switch,clip_count,sus_resize,sus_blur,char_sus,risk
17,0,3,0,0,0,2,0,0,0,20,0,12,0,0,0.034,0.017,0,0,0,0,0.2,0,0,0,0.217
5,1,0,2,0,4,0,0,13,0,0,0,11,0,0,0.01,0.005,0.04,0,0.4,0.084166667,0,0.437666667,0,0,0.966833333
16,1,0,0,0,0,1,0,0,25,0,0,6,0,0,0.032,0.016,0,0,0,0.086,0.1,0,0,0,0.202
8,0,0,0,0,1,0,2,0,0,26,0,8,0,0,0.016,0.008,0,0,0.1,0,0.2,0,0,0,0.308
9,5,1,6,0,0,0,0,0,23,0,0,9,0,0,0.018,0.009,0.12,0,0,0.424166667,0,0,0,0,0.553166667
16,0,2,7,0,0,0,0,0,27,0,0,7,0,0,0.032,0.016,0.14,0,0,0,0,0,0,0,0.156
16,0,0,7,0,0,4,0,7,15,0,1,0,0,0,0.032,0.016,0.14,0,0,0,0.4,0.2408,0,0,0.7968
0,0,0,0,5,0,1,0,0,21,22,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.2
0,3,0,0,0,2,0,5,0,0,0,4,9,0,0,0,0,0,0,0.2,0.25,0.5,0,0.36,0,1.31
0,5,3,0,0,3,0,5,0,23,0,3,0,0,0,0,0,0,3,0.3,0.416666667,0.8,0,0,0,1.516666667
11,0,0,0,0,4,1,0,0,0,16,2,6,0,0,0.022,0.011,0,0,0.4,0,0.1,0,0.169705627,0,0.680705627
9,0,0,0,0,5,5,0,7,0,15,0,10,0,0,0.018,0.009,0,0,0.5,0,0.5,0.237533333,0,0,1.246533333
5,0,1,4,3,0,0,0,9,0,20,0,0,0,0,0.01,0.005,0.14,0,0,0,0,0.303,0,0,0.448
9,0,0,4,5,0,0,0,15,21,0,0,10,0,0,0.018,0.009,0.18,0,0,0,0,0.509,0,0,0.698
0,3,0,0,0,2,3,0,0,26,0,2,6,0,0,0,0,0,0,0.2,0.25,0.3,0,0.169705627,0,0.919705627
0,0,0,3,7,4,0,0,12,0,0,5,0,0,0,0,0,0.2,0,0.4,0,0,0.4,0,0,1
9,1,0,0,0,0,2,4,5,0,20,0,0,0,0,0.018,0.009,0,0,0,0.084833333,0.6,0.169666667,0,0,0.8635
0,0,0,2,5,4,4,4,0,0,0,0,7,0,0,0,0,0.14,0,0.4,0,0.8,0,0,0,1.34
0,0,3,4,4,0,0,3,7,0,0,3,0,0,0,0,0,0.16,0,0,0,0.3,0.233333333,0,0,0.693333333
0,5,5,1,0,0,3,0,15,0,0,0,6,0,0,0,0,0.02,0,0,0.416666667,0.3,0.5,0,0,1.236666667
0,0,0,2,1,0,0,1,11,0,0,0,7,0,0,0,0,0.06,0,0,0,0.1,0.366666667,0,0,0.526666667
0,3,0,1,0,3,0,0,0,0,21,3,10,0,0,0,0,0.02,0,0.3,0.25,0,0,0.346410162,0,0.916410162
0,0,4,1,1,1,0,0,15,0,0,0,6,0,0,0,0,0.04,2,0.1,0,0.2,0.5,0,0,0.84
0,2,1,2,2,0,4,0,0,27,0,0,0,0,0,0,0,0.08,0,0,0.166666667,0.4,0,0,0,0.646666667
0,0,2,4,0,0,1,0,10,0,24,0,8,0,0,0,0,0.08,0,0,0,0.1,0.333333333,0,0,0.513333333
14,0,1,5,0,1,0,0,0,0,0,0,8,0,0,0.028,0.014,0.1,1,0.1,0,0.1,0,0,0,0.314
11,1,0,0,7,5,0,0,14,0,0,5,0,0,0,0.022,0.011,0.14,0,0.5,0.085166667,0,0.476933333,0,0,1.2131
0,3,6,2,0,5,0,4,5,0,0,0,0,0,0,0,0,0.04,5,0.5,0.25,0.9,0.166666667,0,0,1.856666667
9,0,0,0,6,1,0,1,6,0,0,4,0,0,0,0.018,0.009,0.12,0,0.1,0,0.1,0.2036,0,0,0.5326
0,0,7,2,0,0,0,0,0,20,18,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04
0,0,3,0,0,5,0,0,0,25,20,3,8,0,0,0,0,0,3,0.5,0,0.3,0,0.277128129,0,1.077128129
17,1,7,0,0,0,4,3,0,0,0,0,11,0,0,0.034,0.017,0,0,0,0.086166667,0.7,0,0,0,0.803166667
0,0,0,0,0,4,4,0,0,24,24,0,10,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0.8
8,0,0,0,4,0,0,0,5,21,20,0,0,0,0,0.016,0.008,0.08,0,0,0,0,0.169333333,0,0,0.257333333
0,4,0,0,3,0,2,2,5,0,24,0,0,0,0,0,0,0.06,0,0,0.333333333,0.4,0.166666667,0,0,0.96
11,3,0,0,5,0,0,0,0,26,0,0,11,0,0,0.022,0.011,0.1,0,0,0.2555,0,0,0,0,0.3665
8,0,0,0,0,0,2,0,0,26,20,0,0,0,0,0.016,0.008,0,0,0,0,0.2,0,0,0,0.208
6,0,5,0,0,0,0,0,12,0,26,0,5,0,0,0.012,0.006,0,0,0,0,0,0.4048,0,0,0.4108
0,0,7,1,0,0,3,0,15,20,15,0,0,0,0,0,0,0.02,0,0,0,0.3,0.5,0,0,0.82
11,4,0,0,0,0,5,4,10,0,26,0,0,0,0,0.022,0.011,0,0,0,0.340666667,0.9,0.340666667,0,0,1.592333333
0,0,7,5,0,0,4,4,0,0,25,0,5,0,0,0,0,0.1,0,0,0,0.8,0,0,0,0.9
0,0,5,5,0,0,0,2,0,0,27,0,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0.3
12,0,0,0,0,0,1,4,0,16,24,3,0,0,0,0.024,0.012,0,0,0,0,0.5,0,0,0,0.512
0,0,0,4,5,2,0,3,0,0,0,0,5,0,0,0,0,0.18,0,0.2,0,0.3,0,0,0,0.68
0,3,3,0,0,3,0,0,14,23,0,0,0,0,0,0,0,0,3,0.3,0.25,0.3,0.466666667,0,0,1.316666667
0,0,6,0,4,4,0,5,0,0,0,3,5,0,0,0,0,0.08,4,0.4,0,0.9,0,0.173205081,0,1.553205081
9,0,5,0,4,0,1,0,5,0,0,0,0,0,0,0.018,0.009,0.08,0,0,0,0.1,0.169666667,0,0,0.358666667
0,4,0,5,1,0,5,0,14,0,0,0,10,0,0,0,0,0.12,0,0,0.333333333,0.5,0.466666667,0,0,1.42
11,0,5,6,0,0,0,0,0,0,16,0,12,0,0,0.022,0.011,0.12,0,0,0,0,0,0,0,0.131
0,0,0,3,0,1,5,0,0,0,21,1,6,0,0,0,0,0.06,0,0.1,0,0.5,0,0.12,0,0.78
7,0,7,0,0,3,0,4,16,0,0,0,6,0,0,0.014,0.007,0,4,0.3,0,0.8,0.5408,0,0,1.6478
0,0,0,5,5,0,0,4,17,0,0,0,9,0,0,0,0,0.2,0,0,0,0.4,0.566666667,0,0,1.166666667
0,0,3,0,5,1,1,4,0,0,0,0,6,0,0,0,0,0.1,1,0.1,0,0.6,0,0,0,0.8
7,0,0,0,0,5,3,0,0,0,0,0,12,0,0,0.014,0.007,0,0,0.5,0,0.3,0,0,0,0.807
13,3,0,0,0,1,0,2,0,0,22,0,0,0,0,0.026,0.013,0,0,0.1,0.2565,0.2,0,0,0,0.5695
12,0,0,5,1,0,0,0,11,20,27,0,0,0,0,0.024,0.012,0.12,0,0,0,0,0.375466667,0,0,0.507466667
0,0,0,0,5,3,0,5,0,0,0,2,11,0,0,0,0,0.1,0,0.3,0,0.5,0,0.311126984,0,1.211126984
0,0,2,0,4,4,5,0,11,0,0,4,0,0,0,0,0,0.08,2,0.4,0,0.7,0.366666667,0,0,1.546666667
0,0,4,2,0,4,0,0,0,0,0,1,6,0,0,0,0,0.04,4,0.4,0,0.4,0,0.12,0,0.96
0,0,6,2,0,0,3,0,6,0,0,0,12,0,0,0,0,0.04,0,0,0,0.3,0.2,0,0,0.54
11,0,2,0,6,1,0,0,0,26,0,0,10,0,0,0.022,0.011,0.12,1,0.1,0,0.1,0,0,0,0.331
16,0,0,0,0,0,5,2,0,18,0,4,0,0,0,0.032,0.016,0,0,0,0,0.7,0,0,0,0.716
0,0,0,0,0,2,4,0,0,24,25,3,10,0,0,0,0,0,0,0.2,0,0.4,0,0.346410162,0,0.946410162
13,5,0,3,0,0,0,0,0,0,24,2,6,0,0,0.026,0.013,0.06,0,0,0.4275,0,0,0.169705627,0,0.670205627
17,0,5,5,0,0,0,0,0,17,0,1,5,0,0,0.034,0.017,0.1,0,0,0,0,0,0.1,0,0.217
9,0,0,5,4,0,0,0,5,0,23,0,0,0,0,0.018,0.009,0.18,0,0,0,0,0.169666667,0,0,0.358666667
0,5,0,2,0,4,0,0,5,19,0,1,0,0,0,0,0,0.04,0,0.4,0.416666667,0,0.166666667,0,0,1.023333333
0,0,0,4,6,0,0,5,5,0,0,2,6,0,0,0,0,0.2,0,0,0,0.5,0.166666667,0.169705627,0,1.036372294
0,5,0,0,0,0,0,0,16,18,24,0,8,0,0,0,0,0,0,0,0.416666667,0,0.533333333,0,0,0.95
0,5,0,0,0,0,0,1,0,23,22,0,0,0,0,0,0,0,0,0,0.416666667,0.1,0,0,0,0.516666667
17,5,5,0,0,1,0,0,6,17,0,0,0,0,0,0.034,0.017,0,2,0.1,0.430833333,0.2,0.2068,0,0,0.954633333
0,0,0,0,3,0,0,0,11,27,26,0,8,0,0,0,0,0.06,0,0,0,0,0.366666667,0,0,0.426666667
5,4,5,0,0,1,0,0,11,0,0,4,0,0,0,0.01,0.005,0,2,0.1,0.336666667,0.2,0.370333333,0,0,1.012
0,1,0,0,6,0,4,2,9,0,0,0,8,0,0,0,0,0.12,0,0,0.083333333,0.6,0.3,0,0,1.103333333
0,0,0,7,0,4,5,1,17,0,0,5,0,0,0,0,0,0.14,0,0.4,0,0.6,0.566666667,0,0,1.706666667
0,4,0,4,0,0,0,0,12,0,0,5,12,0,0,0,0,0.08,0,0,0.333333333,0,0.4,0.536656315,0,1.349989648
0,5,2,2,6,0,0,0,16,0,0,1,0,0,0,0,0,0.16,0,0,0.416666667,0,0.533333333,0,0,1.11
0,0,0,0,2,5,0,0,8,16,0,5,6,0,0,0,0,0.04,0,0.5,0,0,0.266666667,0.268328157,0,1.074994824
17,0,0,2,3,0,0,0,0,0,17,3,7,0,0,0.034,0.017,0.1,0,0,0,0,0,0.242487113,0,0.359487113
0,0,4,3,0,3,0,0,7,19,25,0,0,0,0,0,0,0.06,3,0.3,0,0.3,0.233333333,0,0,0.893333333
0,0,0,0,0,1,5,0,7,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0.233333333,0,0,0.833333333
0,3,0,7,0,1,3,4,0,0,0,4,0,0,0,0,0,0.14,0,0.1,0.25,0.7,0,0,0,1.19
0,0,2,2,0,0,5,0,0,21,21,0,0,0,0,0,0,0.04,0,0,0,0.5,0,0,0,0.54
9,0,4,0,0,2,0,3,6,0,0,0,9,0,0,0.018,0.009,0,2,0.2,0,0.5,0.2036,0,0,0.9126
0,0,0,0,3,0,2,0,0,21,16,3,0,0,0,0,0,0.06,0,0,0,0.2,0,0,0,0.26
0,0,5,0,0,5,0,0,0,26,0,0,8,0,0,0,0,0,5,0.5,0,0.5,0,0,0,1
0,0,2,4,4,0,0,5,0,0,22,1,0,0,0,0,0,0.16,0,0,0,0.5,0,0,0,0.66
7,3,0,0,7,0,0,3,17,23,0,0,0,0,0,0.014,0.007,0.14,0,0,0.2535,0.3,0.5746,0,0,1.2751
8,0,0,0,4,2,0,4,0,19,20,0,0,0,0,0.016,0.008,0.08,0,0.2,0,0.4,0,0,0,0.688
10,4,0,0,0,0,0,0,5,20,0,5,0,0,0,0.02,0.01,0,0,0,0.34,0,0.17,0,0,0.52
0,5,0,1,0,0,0,1,0,21,0,0,0,0,0,0,0,0.02,0,0,0.416666667,0.1,0,0,0,0.536666667
7,0,2,0,1,0,4,0,0,0,26,2,0,0,0,0.014,0.007,0.02,0,0,0,0.4,0,0,0,0.427
0,0,0,0,0,0,4,4,16,20,24,0,0,0,0,0,0,0,0,0,0,0.8,0.533333333,0,0,1.333333333
8,0,0,4,4,0,1,0,0,25,27,0,0,0,0,0.016,0.008,0.16,0,0,0,0.1,0,0,0,0.268
0,2,0,5,3,5,1,0,0,0,0,5,0,0,0,0,0,0.16,0,0.5,0.166666667,0.1,0,0,0,0.926666667
8,0,0,0,3,0,3,0,0,0,26,0,7,0,0,0.016,0.008,0.06,0,0,0,0.3,0,0,0,0.368
0,0,0,0,0,3,4,4,0,23,21,0,0,0,0,0,0,0,0,0.3,0,0.8,0,0,0,1.1
0,0,0,0,0,2,1,0,0,0,19,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0.3
0,0,0,1,4,0,0,3,14,0,0,0,10,0,0,0,0,0.1,0,0,0,0.3,0.466666667,0,0,0.866666667
12,5,0,4,7,0,0,0,0,0,0,0,5,0,0,0.024,0.012,0.22,0,0,0.426666667,0,0,0,0,0.658666667
8,0,0,3,0,0,1,0,15,0,0,0,11,0,0,0.016,0.008,0.06,0,0,0,0.1,0.508,0,0,0.676
0,0,0,5,0,3,0,0,9,0,16,2,6,0,0,0,0,0.1,0,0.3,0,0,0.3,0.169705627,0,0.869705627
0,5,0,0,0,0,1,4,0,23,19,0,6,0,0,0,0,0,0,0,0.416666667,0.5,0,0,0,0.916666667
13,5,1,0,5,2,0,0,0,0,0,0,0,0,0,0.026,0.013,0.1,1,0.2,0.4275,0.1,0,0,0,0.8405
0,0,2,7,0,2,0,4,0,15,0,3,0,0,0,0,0,0.14,2,0.2,0,0.6,0,0,0,0.94
10,0,0,0,2,3,0,0,7,18,0,2,0,0,0,0.02,0.01,0.04,0,0.3,0,0,0.238,0,0,0.588
0,1,0,0,4,5,0,0,10,0,0,1,8,0,0,0,0,0.08,0,0.5,0.083333333,0,0.333333333,0.16,0,1.156666667
0,3,6,0,0,0,0,0,10,0,21,3,0,0,0,0,0,0,0,0,0.25,0,0.333333333,0,0,0.583333333
0,0,0,2,3,2,3,0,0,25,0,0,5,0,0,0,0,0.1,0,0.2,0,0.3,0,0,0,0.6
6,3,0,0,3,0,0,0,13,0,25,4,0,0,0,0.012,0.006,0.06,0,0,0.253,0,0.438533333,0,0,0.757533333
0,0,4,2,3,2,0,0,8,0,0,0,8,0,0,0,0,0.1,2,0.2,0,0.2,0.266666667,0,0,0.766666667
12,0,0,0,0,0,3,0,15,27,0,0,9,0,0,0.024,0.012,0,0,0,0,0.3,0.512,0,0,0.824
8,3,7,0,0,5,0,0,0,25,27,0,0,0,0,0.016,0.008,0,5,0.5,0.254,0.5,0,0,0,1.262
12,0,0,7,6,0,0,0,0,27,15,0,8,0,0,0.024,0.012,0.26,0,0,0,0,0,0,0,0.272
11,0,2,5,4,0,0,0,0,26,20,0,0,0,0,0.022,0.011,0.18,0,0,0,0,0,0,0,0.191
12,3,0,7,0,3,0,0,6,0,0,0,6,0,0,0.024,0.012,0.14,0,0.3,0.256,0,0.2048,0,0,0.9128
0,3,6,0,0,0,5,2,16,0,19,0,0,0,0,0,0,0,0,0,0.25,0.7,0.533333333,0,0,1.483333333
0,0,0,0,6,3,0,1,9,0,24,0,9,0,0,0,0,0.12,0,0.3,0,0.1,0.3,0,0,0.82
10,0,2,0,0,4,1,0,15,0,0,0,11,0,0,0.02,0.01,0,2,0.4,0,0.3,0.51,0,0,1.22
0,0,0,0,3,2,0,2,15,0,0,0,12,0,0,0,0,0.06,0,0.2,0,0.2,0.5,0,0,0.96
0,0,0,3,2,5,0,0,7,0,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0.233333333,0,0,0.833333333
0,0,0,0,0,1,4,3,0,0,20,5,8,0,0,0,0,0,0,0.1,0,0.7,0,0.357770876,0,1.157770876
0,0,6,0,5,2,0,0,0,0,0,4,11,0,0,0,0,0.1,3,0.2,0,0.3,0,0.44,0,1.04
0,1,5,1,3,0,0,2,8,0,0,0,0,0,0,0,0,0.08,0,0,0.083333333,0.2,0.266666667,0,0,0.63
0,4,0,0,0,3,5,1,0,21,0,0,0,0,0,0,0,0,0,0.3,0.333333333,0.6,0,0,0,1.233333333
0,0,0,3,0,1,0,3,0,0,15,0,9,0,0,0,0,0.06,0,0.1,0,0.3,0,0,0,0.46
0,0,0,5,0,0,0,5,5,0,22,0,6,0,0,0,0,0.1,0,0,0,0.5,0.166666667,0,0,0.766666667
0,0,3,6,0,0,0,2,0,24,0,5,0,0,0,0,0,0.12,0,0,0,0.2,0,0,0,0.32
0,0,4,0,4,0,0,5,0,0,0,0,9,0,0,0,0,0.08,0,0,0,0.5,0,0,0,0.58
8,0,1,0,0,0,0,0,0,22,0,0,11,0,0,0.016,0.008,0,0,0,0,0,0,0,0,0.008
15,4,0,0,0,0,3,0,15,22,0,2,0,0,0,0.03,0.015,0,0,0,0.343333333,0.3,0.515,0,0,1.173333333
10,4,0,0,5,0,0,0,9,0,0,5,6,0,0,0.02,0.01,0.1,0,0,0.34,0,0.306,0.268328157,0,1.024328157
0,3,6,0,2,0,0,0,0,21,0,3,9,0,0,0,0,0.04,0,0,0.25,0,0,0.311769145,0,0.601769145
5,1,0,0,3,0,0,0,13,24,0,0,0,0,0,0.01,0.005,0.06,0,0,0.084166667,0,0.437666667,0,0,0.586833333
0,1,0,0,0,0,2,2,13,0,16,0,12,0,0,0,0,0,0,0,0.083333333,0.4,0.433333333,0,0,0.916666667
0,5,0,3,0,0,0,3,15,0,25,0,12,0,0,0,0,0.06,0,0,0.416666667,0.3,0.5,0,0,1.276666667
0,3,0,0,0,3,5,0,0,0,17,5,0,0,0,0,0,0,0,0.3,0.25,0.5,0,0,0,1.05
9,0,0,7,2,0,0,0,0,0,20,5,11,0,0,0.018,0.009,0.18,0,0,0,0,0,0.491934955,0,0.680934955
10,0,3,0,1,0,0,0,0,0,0,5,7,0,0,0.02,0.01,0.02,0,0,0,0,0,0.313049517,0,0.343049517
14,0,0,2,5,0,0,0,5,0,15,0,0,0,0,0.028,0.014,0.14,0,0,0,0,0.171333333,0,0,0.325333333
0,0,2,0,7,0,0,0,13,0,17,3,0,0,0,0,0,0.14,0,0,0,0,0.433333333,0,0,0.573333333
0,0,7,3,1,0,0,1,15,0,0,0,0,0,0,0,0,0.08,0,0,0,0.1,0.5,0,0,0.68
0,0,5,0,2,0,0,5,8,23,0,0,0,0,0,0,0,0.04,0,0,0,0.5,0.266666667,0,0,0.806666667
9,0,5,4,0,5,0,0,0,0,27,0,0,0,0,0.018,0.009,0.08,5,0.5,0,0.5,0,0,0,1.089
16,0,7,4,6,1,0,0,0,24,0,0,0,0,0,0.032,0.016,0.2,2,0.1,0,0.2,0,0,0,0.516
6,0,0,0,0,3,0,0,0,17,0,0,7,0,0,0.012,0.006,0,0,0.3,0,0,0,0,0,0.306
0,0,4,3,3,0,0,1,7,20,0,0,0,0,0,0,0,0.12,0,0,0,0.1,0.233333333,0,0,0.453333333
0,3,0,7,0,2,0,0,5,19,0,0,12,0,0,0,0,0.14,0,0.2,0.25,0,0.166666667,0,0,0.756666667
9,0,3,0,1,0,0,5,0,20,21,0,0,0,0,0.018,0.009,0.02,0,0,0,0.5,0,0,0,0.529
0,3,6,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0.06,0,0,0.25,0,0.233333333,0,0,0.543333333
0,0,0,0,4,2,0,0,17,15,21,4,0,0,0,0,0,0.08,0,0.2,0,0,0.566666667,0,0,0.846666667
11,0,0,7,0,0,0,4,9,18,0,0,0,0,0,0.022,0.011,0.14,0,0,0,0.4,0.3066,0,0,0.8576
0,0,0,0,3,4,5,0,0,0,26,1,0,0,0,0,0,0.06,0,0.4,0,0.5,0,0,0,0.96
0,0,2,0,0,0,0,4,0,20,24,0,11,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4
0,0,1,5,0,2,0,2,0,0,0,0,11,0,0,0,0,0.1,1,0.2,0,0.3,0,0,0,0.6
0,5,0,2,0,0,1,0,0,0,24,1,9,0,0,0,0,0.04,0,0,0.416666667,0.1,0,0.18,0,0.736666667
10,0,2,0,0,0,4,2,14,0,25,0,0,0,0,0.02,0.01,0,0,0,0,0.6,0.476,0,0,1.086
0,0,0,4,7,1,0,0,0,0,0,0,7,0,0,0,0,0.22,0,0.1,0,0,0,0,0,0.32
9,0,0,1,0,0,0,2,0,16,0,0,9,0,0,0.018,0.009,0.02,0,0,0,0.2,0,0,0,0.229
0,0,0,0,5,0,1,0,15,18,0,0,12,0,0,0,0,0.1,0,0,0,0.1,0.5,0,0,0.7
16,0,0,6,0,0,0,1,17,0,0,2,0,0,0,0.032,0.016,0.12,0,0,0,0.1,0.5848,0,0,0.8208
5,0,0,1,0,1,0,0,0,0,15,1,0,0,0,0.01,0.005,0.02,0,0.1,0,0,0,0,0,0.125
10,1,7,0,6,3,0,0,8,0,0,0,0,0,0,0.02,0.01,0.12,4,0.3,0.085,0.4,0.272,0,0,1.187
0,3,4,5,0,0,3,5,0,0,0,0,8,0,0,0,0,0.1,0,0,0.25,0.8,0,0,0,1.15
0,4,0,0,0,2,5,0,0,15,0,0,8,0,0,0,0,0,0,0.2,0.333333333,0.5,0,0,0,1.033333333
0,0,2,4,5,0,4,0,7,0,0,3,0,0,0,0,0,0.18,0,0,0,0.4,0.233333333,0,0,0.813333333
0,0,0,5,1,0,0,2,0,0,18,0,11,0,0,0,0,0.12,0,0,0,0.2,0,0,0,0.32
0,3,2,5,0,0,4,0,0,0,0,3,7,0,0,0,0,0.1,0,0,0.25,0.4,0,0.242487113,0,0.992487113
16,0,1,0,0,1,0,1,17,0,0,4,0,0,0,0.032,0.016,0,1,0.1,0,0.2,0.5848,0,0,0.9008
17,0,0,1,1,0,0,0,7,0,0,0,9,0,0,0.034,0.017,0.04,0,0,0,0,0.241266667,0,0,0.298266667
0,0,4,2,0,2,0,0,14,0,27,0,0,0,0,0,0,0.04,2,0.2,0,0.2,0.466666667,0,0,0.906666667
0,0,0,6,0,1,0,5,7,0,15,0,10,0,0,0,0,0.12,0,0.1,0,0.5,0.233333333,0,0,0.953333333
12,0,6,0,0,0,0,4,15,27,16,0,0,0,0,0.024,0.012,0,0,0,0,0.4,0.512,0,0,0.924
0,3,0,0,2,5,0,0,0,0,0,4,8,0,0,0,0,0.04,0,0.5,0.25,0,0,0.32,0,1.11
5,5,0,5,0,0,0,0,11,0,0,0,11,0,0,0.01,0.005,0.1,0,0,0.420833333,0,0.370333333,0,0,0.896166667
0,0,0,0,2,5,0,0,14,19,27,0,12,0,0,0,0,0.04,0,0.5,0,0,0.466666667,0,0,1.006666667
9,0,0,5,4,2,0,0,0,0,0,2,0,0,0,0.018,0.009,0.18,0,0.2,0,0,0,0,0,0.389
0,0,7,0,1,0,0,0,15,25,22,0,10,0,0,0,0,0.02,0,0,0,0,0.5,0,0,0.52
0,1,0,3,7,0,0,0,0,18,0,0,11,0,0,0,0,0.2,0,0,0.083333333,0,0,0,0,0.283333333
14,0,0,0,0,0,3,0,0,16,15,4,0,0,0,0.028,0.014,0,0,0,0,0.3,0,0,0,0.314
0,0,1,0,0,0,4,0,0,0,20,3,5,0,0,0,0,0,0,0,0,0.4,0,0.173205081,0,0.573205081
14,0,4,0,5,0,0,0,7,0,20,1,0,0,0,0.028,0.014,0.1,0,0,0,0,0.239866667,0,0,0.353866667
0,0,0,4,0,0,0,0,8,21,0,0,6,0,0,0,0,0.08,0,0,0,0,0.266666667,0,0,0.346666667
0,0,3,0,7,0,2,0,0,0,0,5,0,0,0,0,0,0.14,0,0,0,0.2,0,0,0,0.34
0,5,6,0,7,0,0,2,0,0,24,0,0,0,0,0,0,0.14,0,0,0.416666667,0.2,0,0,0,0.756666667
6,0,3,0,0,0,0,0,14,0,20,5,10,0,0,0.012,0.006,0,0,0,0,0,0.472266667,0.447213595,0,0.925480262
0,0,0,2,0,5,2,5,0,15,22,0,0,0,0,0,0,0.04,0,0.5,0,0.7,0,0,0,1.24
6,0,7,0,0,3,0,0,6,0,15,0,10,0,0,0.012,0.006,0,4,0.3,0,0.4,0.2024,0,0,0.9084
10,2,0,0,0,5,0,0,12,0,15,0,6,0,0,0.02,0.01,0,0,0.5,0.17,0,0.408,0,0,1.088
0,4,0,0,0,2,2,0,0,27,0,2,10,0,0,0,0,0,0,0.2,0.333333333,0.2,0,0.282842712,0,1.016176046
0,0,1,0,1,2,5,4,0,0,0,4,0,0,0,0,0,0.02,1,0.2,0,1,0,0,0,1.22
0,1,0,6,0,5,2,0,0,0,23,0,10,0,0,0,0,0.12,0,0.5,0.083333333,0.2,0,0,0,0.903333333
0,0,6,6,0,0,0,5,6,22,16,0,0,0,0,0,0,0.12,0,0,0,0.5,0.2,0,0,0.82
11,0,7,0,0,5,0,0,6,0,0,0,0,0,0,0.022,0.011,0,5,0.5,0,0.5,0.2044,0,0,1.2154
15,0,5,0,0,0,2,0,11,0,0,0,6,0,0,0.03,0.015,0,0,0,0,0.2,0.377666667,0,0,0.592666667
0,0,3,6,6,0,0,0,13,23,0,2,0,0,0,0,0,0.24,0,0,0,0,0.433333333,0,0,0.673333333
16,0,0,5,0,5,0,2,0,0,0,5,0,0,0,0.032,0.016,0.1,0,0.5,0,0.2,0,0,0,0.816
9,0,0,0,0,0,0,2,10,24,0,4,12,0,0,0.018,0.009,0,0,0,0,0.2,0.339333333,0.48,0,1.028333333
0,0,6,6,1,3,0,0,11,0,22,0,0,0,0,0,0,0.14,4,0.3,0,0.4,0.366666667,0,0,1.206666667
10,0,0,0,0,0,0,3,14,22,15,0,5,0,0,0.02,0.01,0,0,0,0,0.3,0.476,0,0,0.786
8,0,0,0,4,0,3,0,11,22,0,0,7,0,0,0.016,0.008,0.08,0,0,0,0.3,0.372533333,0,0,0.760533333
0,0,0,0,3,5,2,2,12,0,25,0,0,0,0,0,0,0.06,0,0.5,0,0.4,0.4,0,0,1.36
6,0,5,4,0,0,5,0,0,0,0,0,8,0,0,0.012,0.006,0.08,0,0,0,0.5,0,0,0,0.586
0,2,3,0,5,0,0,0,14,0,19,0,5,0,0,0,0,0.1,0,0,0.166666667,0,0.466666667,0,0,0.733333333
0,1,0,0,0,0,0,1,5,20,0,0,0,0,0,0,0,0,0,0,0.083333333,0.1,0.166666667,0,0,0.35
15,1,3,0,0,2,2,0,5,0,0,0,0,0,0,0.03,0.015,0,2,0.2,0.085833333,0.4,0.171666667,0,0,0.8725
12,2,2,7,0,0,0,0,0,0,17,0,11,0,0,0.024,0.012,0.14,0,0,0.170666667,0,0,0,0,0.322666667
0,0,0,0,0,1,0,4,0,25,16,0,0,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.5
5,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0.01,0.005,0,0,0,0,0,0.336666667,0,0,0.341666667
14,0,0,1,0,1,3,0,0,24,0,0,6,0,0,0.028,0.014,0.02,0,0.1,0,0.3,0,0,0,0.434
5,5,0,0,0,4,0,0,0,0,0,0,7,0,0,0.01,0.005,0,0,0.4,0.420833333,0,0,0,0,0.825833333
12,0,6,0,6,4,3,0,0,0,16,0,0,0,0,0.024,0.012,0.12,4,0.4,0,0.7,0,0,0,1.232
0,4,0,3,5,0,0,0,0,24,27,0,0,0,0,0,0,0.16,0,0,0.333333333,0,0,0,0,0.493333333
0,0,2,5,0,3,0,0,0,16,20,0,6,0,0,0,0,0.1,2,0.3,0,0.2,0,0,0,0.6
10,0,2,0,0,0,0,2,0,0,0,0,8,0,0,0.02,0.01,0,0,0,0,0.2,0,0,0,0.21
9,0,0,0,4,2,3,0,0,0,0,1,7,0,0,0.018,0.009,0.08,0,0.2,0,0.3,0,0.14,0,0.729
15,0,0,0,1,4,1,0,0,16,0,0,7,0,0,0.03,0.015,0.02,0,0.4,0,0.1,0,0,0,0.535
